Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401161154,"MIN 99, GS 84",Minnesota Timberwolves,Golden State Warriors,20200102,Minnesota Timberwolves,99,Golden State Warriors,84,Yes
401161155,"DAL 123, BKN 111",Dallas Mavericks,Brooklyn Nets,20200102,Dallas Mavericks,123,Brooklyn Nets,111,Yes
401161156,"OKC 109, SA 103",San Antonio Spurs,Oklahoma City Thunder,20200102,Oklahoma City Thunder,109,San Antonio Spurs,103,No
401161157,"SAC 128, MEM 123",Sacramento Kings,Memphis Grizzlies,20200102,Sacramento Kings,128,Memphis Grizzlies,123,Yes
401161158,"LAC 126, DET 112",LA Clippers,Detroit Pistons,20200102,LA Clippers,126,Detroit Pistons,112,Yes
401161159,"BOS 109, ATL 106",Boston Celtics,Atlanta Hawks,20200103,Boston Celtics,109,Atlanta Hawks,106,Yes
401161160,"ORL 105, MIA 85",Orlando Magic,Miami Heat,20200103,Orlando Magic,105,Miami Heat,85,Yes
401161161,"POR 122, WSH 103",Washington Wizards,Portland Trail Blazers,20200103,Portland Trail Blazers,122,Washington Wizards,103,No
401161162,"HOU 118, PHI 108",Houston Rockets,Philadelphia 76ers,20200103,Houston Rockets,118,Philadelphia 76ers,108,Yes
401161163,"PHX 120, NY 112",Phoenix Suns,New York Knicks,20200103,Phoenix Suns,120,New York Knicks,112,Yes
401161164,"LAL 123, NO 113",Los Angeles Lakers,New Orleans Pelicans,20200103,Los Angeles Lakers,123,New Orleans Pelicans,113,Yes
401161165,"MEM 140, LAC 114",LA Clippers,Memphis Grizzlies,20200104,Memphis Grizzlies,140,LA Clippers,114,No
401161166,"TOR 121, BKN 102",Brooklyn Nets,Toronto Raptors,20200104,Toronto Raptors,121,Brooklyn Nets,102,No
401161167,"UTAH 109, ORL 96",Orlando Magic,Utah Jazz,20200104,Utah Jazz,109,Orlando Magic,96,No
401161168,"ATL 116, IND 111",Atlanta Hawks,Indiana Pacers,20200104,Atlanta Hawks,116,Indiana Pacers,111,Yes
401161169,"OKC 121, CLE 106",Cleveland Cavaliers,Oklahoma City Thunder,20200104,Oklahoma City Thunder,121,Cleveland Cavaliers,106,No
401161170,"WSH 128, DEN 114",Washington Wizards,Denver Nuggets,20200104,Washington Wizards,128,Denver Nuggets,114,Yes
401161171,"BOS 111, CHI 104",Chicago Bulls,Boston Celtics,20200104,Boston Celtics,111,Chicago Bulls,104,No
401161172,"CHA 123, DAL 120 (OT)",Dallas Mavericks,Charlotte Hornets,20200104,Charlotte Hornets,123,Dallas Mavericks,120,No
401161173,"MIL 127, SA 118",Milwaukee Bucks,San Antonio Spurs,20200104,Milwaukee Bucks,127,San Antonio Spurs,118,Yes
401161174,"DET 111, GS 104",Golden State Warriors,Detroit Pistons,20200104,Detroit Pistons,111,Golden State Warriors,104,No
401161175,"NO 117, SAC 115",Sacramento Kings,New Orleans Pelicans,20200104,New Orleans Pelicans,117,Sacramento Kings,115,No
401161176,"LAC 135, NY 132",LA Clippers,New York Knicks,20200105,LA Clippers,135,New York Knicks,132,Yes
401161177,"MIA 122, POR 111",Miami Heat,Portland Trail Blazers,20200105,Miami Heat,122,Portland Trail Blazers,111,Yes
401161178,"MIN 118, CLE 103",Cleveland Cavaliers,Minnesota Timberwolves,20200105,Minnesota Timberwolves,118,Cleveland Cavaliers,103,No
401161179,"MEM 121, PHX 114",Phoenix Suns,Memphis Grizzlies,20200105,Memphis Grizzlies,121,Phoenix Suns,114,No
401161180,"LAL 106, DET 99",Los Angeles Lakers,Detroit Pistons,20200105,Los Angeles Lakers,106,Detroit Pistons,99,Yes
401161181,"IND 115, CHA 104",Charlotte Hornets,Indiana Pacers,20200106,Indiana Pacers,115,Charlotte Hornets,104,No
401161182,"ORL 101, BKN 89",Orlando Magic,Brooklyn Nets,20200106,Orlando Magic,101,Brooklyn Nets,89,Yes
401161183,"PHI 120, OKC 113",Philadelphia 76ers,Oklahoma City Thunder,20200106,Philadelphia 76ers,120,Oklahoma City Thunder,113,Yes
401161184,"WSH 99, BOS 94",Washington Wizards,Boston Celtics,20200106,Washington Wizards,99,Boston Celtics,94,Yes
401161185,"DEN 123, ATL 115",Atlanta Hawks,Denver Nuggets,20200106,Denver Nuggets,123,Atlanta Hawks,115,No
401161186,"UTAH 128, NO 126",New Orleans Pelicans,Utah Jazz,20200106,Utah Jazz,128,New Orleans Pelicans,126,No
401161187,"DAL 118, CHI 110",Dallas Mavericks,Chicago Bulls,20200106,Dallas Mavericks,118,Chicago Bulls,110,Yes
401161188,"SA 126, MIL 104",San Antonio Spurs,Milwaukee Bucks,20200106,San Antonio Spurs,126,Milwaukee Bucks,104,Yes
401161189,"SAC 111, GS 98",Sacramento Kings,Golden State Warriors,20200106,Sacramento Kings,111,Golden State Warriors,98,Yes
401161190,"DET 115, CLE 113",Cleveland Cavaliers,Detroit Pistons,20200107,Detroit Pistons,115,Cleveland Cavaliers,113,No
401161191,"POR 101, TOR 99",Toronto Raptors,Portland Trail Blazers,20200107,Portland Trail Blazers,101,Toronto Raptors,99,No
401161192,"OKC 111, BKN 103 (OT)",Brooklyn Nets,Oklahoma City Thunder,20200107,Oklahoma City Thunder,111,Brooklyn Nets,103,No
401161193,"MEM 119, MIN 112",Memphis Grizzlies,Minnesota Timberwolves,20200107,Memphis Grizzlies,119,Minnesota Timberwolves,112,Yes
401161194,"SAC 114, PHX 103",Phoenix Suns,Sacramento Kings,20200107,Sacramento Kings,114,Phoenix Suns,103,No
401161195,"LAL 117, NY 87",Los Angeles Lakers,New York Knicks,20200107,Los Angeles Lakers,117,New York Knicks,87,Yes
401161196,"SA 129, BOS 114",Boston Celtics,San Antonio Spurs,20200108,San Antonio Spurs,129,Boston Celtics,114,No
401161197,"TOR 112, CHA 110 (OT)",Charlotte Hornets,Toronto Raptors,20200108,Toronto Raptors,112,Charlotte Hornets,110,No
401161198,"MIA 122, IND 108",Indiana Pacers,Miami Heat,20200108,Miami Heat,122,Indiana Pacers,108,No
401161199,"ORL 123, WSH 89",Orlando Magic,Washington Wizards,20200108,Orlando Magic,123,Washington Wizards,89,Yes
401161200,"HOU 122, ATL 115",Atlanta Hawks,Houston Rockets,20200108,Houston Rockets,122,Atlanta Hawks,115,No
401161201,"DEN 107, DAL 106",Dallas Mavericks,Denver Nuggets,20200108,Denver Nuggets,107,Dallas Mavericks,106,No
401161202,"NO 123, CHI 108",New Orleans Pelicans,Chicago Bulls,20200108,New Orleans Pelicans,123,Chicago Bulls,108,Yes
401161203,"UTAH 128, NY 104",Utah Jazz,New York Knicks,20200108,Utah Jazz,128,New York Knicks,104,Yes
401161204,"MIL 107, GS 98",Golden State Warriors,Milwaukee Bucks,20200108,Milwaukee Bucks,107,Golden State Warriors,98,No
401161205,"CLE 115, DET 112 (OT)",Detroit Pistons,Cleveland Cavaliers,20200109,Cleveland Cavaliers,115,Detroit Pistons,112,No
401161206,"PHI 109, BOS 98",Philadelphia 76ers,Boston Celtics,20200109,Philadelphia 76ers,109,Boston Celtics,98,Yes
401161207,"MIN 116, POR 102",Minnesota Timberwolves,Portland Trail Blazers,20200109,Minnesota Timberwolves,116,Portland Trail Blazers,102,Yes
401161208,"OKC 113, HOU 92",Oklahoma City Thunder,Houston Rockets,20200109,Oklahoma City Thunder,113,Houston Rockets,92,Yes
401161209,"WSH 111, ATL 101",Washington Wizards,Atlanta Hawks,20200110,Washington Wizards,111,Atlanta Hawks,101,Yes
401161211,"NO 123, NY 111",New York Knicks,New Orleans Pelicans,20200110,New Orleans Pelicans,123,New York Knicks,111,No
401161210,"BKN 117, MIA 113",Brooklyn Nets,Miami Heat,20200110,Brooklyn Nets,117,Miami Heat,113,Yes
401161212,"IND 116, CHI 105",Chicago Bulls,Indiana Pacers,20200110,Indiana Pacers,116,Chicago Bulls,105,No
401161213,"MEM 134, SA 121",Memphis Grizzlies,San Antonio Spurs,20200110,Memphis Grizzlies,134,San Antonio Spurs,121,Yes
401161215,"PHX 98, ORL 94",Phoenix Suns,Orlando Magic,20200110,Phoenix Suns,98,Orlando Magic,94,Yes
401161216,"UTAH 109, CHA 92",Utah Jazz,Charlotte Hornets,20200110,Utah Jazz,109,Charlotte Hornets,92,Yes
401161214,"LAL 129, DAL 114",Dallas Mavericks,Los Angeles Lakers,20200110,Los Angeles Lakers,129,Dallas Mavericks,114,No
401161217,"MIL 127, SAC 106",Sacramento Kings,Milwaukee Bucks,20200110,Milwaukee Bucks,127,Sacramento Kings,106,No
401161218,"LAC 109, GS 100",LA Clippers,Golden State Warriors,20200110,LA Clippers,109,Golden State Warriors,100,Yes
401161219,"HOU 139, MIN 109",Houston Rockets,Minnesota Timberwolves,20200111,Houston Rockets,139,Minnesota Timberwolves,109,Yes
401161220,"BOS 140, NO 105",Boston Celtics,New Orleans Pelicans,20200111,Boston Celtics,140,New Orleans Pelicans,105,Yes
401161221,"CHI 108, DET 99",Detroit Pistons,Chicago Bulls,20200111,Chicago Bulls,108,Detroit Pistons,99,No
401161222,"LAL 125, OKC 110",Oklahoma City Thunder,Los Angeles Lakers,20200111,Los Angeles Lakers,125,Oklahoma City Thunder,110,No
401161223,"DAL 109, PHI 91",Dallas Mavericks,Philadelphia 76ers,20200111,Dallas Mavericks,109,Philadelphia 76ers,91,Yes
401161224,"CLE 111, DEN 103",Denver Nuggets,Cleveland Cavaliers,20200111,Cleveland Cavaliers,111,Denver Nuggets,103,No
401161225,"MIL 122, POR 101",Portland Trail Blazers,Milwaukee Bucks,20200111,Milwaukee Bucks,122,Portland Trail Blazers,101,No
401161226,"NY 124, MIA 121",New York Knicks,Miami Heat,20200112,New York Knicks,124,Miami Heat,121,Yes
401161227,"UTAH 127, WSH 116",Washington Wizards,Utah Jazz,20200112,Utah Jazz,127,Washington Wizards,116,No
401161228,"BKN 108, ATL 86",Brooklyn Nets,Atlanta Hawks,20200112,Brooklyn Nets,108,Atlanta Hawks,86,Yes
401161229,"SA 105, TOR 104",Toronto Raptors,San Antonio Spurs,20200112,San Antonio Spurs,105,Toronto Raptors,104,No
401161230,"MEM 122, GS 102",Memphis Grizzlies,Golden State Warriors,20200112,Memphis Grizzlies,122,Golden State Warriors,102,Yes
401161231,"DEN 114, LAC 104",Denver Nuggets,LA Clippers,20200112,Denver Nuggets,114,LA Clippers,104,Yes
401161232,"PHX 100, CHA 92",Phoenix Suns,Charlotte Hornets,20200112,Phoenix Suns,100,Charlotte Hornets,92,Yes
401161233,"NO 117, DET 110 (OT)",Detroit Pistons,New Orleans Pelicans,20200113,New Orleans Pelicans,117,Detroit Pistons,110,No
401161234,"IND 101, PHI 95",Indiana Pacers,Philadelphia 76ers,20200113,Indiana Pacers,101,Philadelphia 76ers,95,Yes
401161235,"BOS 113, CHI 101",Boston Celtics,Chicago Bulls,20200113,Boston Celtics,113,Chicago Bulls,101,Yes
401161236,"OKC 117, MIN 104",Minnesota Timberwolves,Oklahoma City Thunder,20200113,Oklahoma City Thunder,117,Minnesota Timberwolves,104,No
401161237,"POR 115, CHA 112",Portland Trail Blazers,Charlotte Hornets,20200113,Portland Trail Blazers,115,Charlotte Hornets,112,Yes
401161238,"ORL 114, SAC 112",Sacramento Kings,Orlando Magic,20200113,Orlando Magic,114,Sacramento Kings,112,No
401161239,"LAL 128, CLE 99",Los Angeles Lakers,Cleveland Cavaliers,20200113,Los Angeles Lakers,128,Cleveland Cavaliers,99,Yes
401161240,"ATL 123, PHX 110",Atlanta Hawks,Phoenix Suns,20200114,Atlanta Hawks,123,Phoenix Suns,110,Yes
401161241,"UTAH 118, BKN 107",Brooklyn Nets,Utah Jazz,20200114,Utah Jazz,118,Brooklyn Nets,107,No
401161242,"MEM 121, HOU 110",Memphis Grizzlies,Houston Rockets,20200114,Memphis Grizzlies,121,Houston Rockets,110,Yes
401161243,"MIL 128, NY 102",Milwaukee Bucks,New York Knicks,20200114,Milwaukee Bucks,128,New York Knicks,102,Yes
401161244,"DAL 124, GS 97",Golden State Warriors,Dallas Mavericks,20200114,Dallas Mavericks,124,Golden State Warriors,97,No
401161245,"LAC 128, CLE 103",LA Clippers,Cleveland Cavaliers,20200114,LA Clippers,128,Cleveland Cavaliers,103,Yes
401161246,"DET 116, BOS 103",Boston Celtics,Detroit Pistons,20200115,Detroit Pistons,116,Boston Celtics,103,No
401161247,"PHI 117, BKN 106",Philadelphia 76ers,Brooklyn Nets,20200115,Philadelphia 76ers,117,Brooklyn Nets,106,Yes
401161248,"MIA 106, SA 100",Miami Heat,San Antonio Spurs,20200115,Miami Heat,106,San Antonio Spurs,100,Yes
401161249,"CHI 115, WSH 106",Chicago Bulls,Washington Wizards,20200115,Chicago Bulls,115,Washington Wizards,106,Yes
401161250,"IND 104, MIN 99",Minnesota Timberwolves,Indiana Pacers,20200115,Indiana Pacers,104,Minnesota Timberwolves,99,No
401161251,"TOR 130, OKC 121",Oklahoma City Thunder,Toronto Raptors,20200115,Toronto Raptors,130,Oklahoma City Thunder,121,No
401161252,"DEN 100, CHA 86",Denver Nuggets,Charlotte Hornets,20200115,Denver Nuggets,100,Charlotte Hornets,86,Yes
401161253,"POR 117, HOU 107",Houston Rockets,Portland Trail Blazers,20200115,Portland Trail Blazers,117,Houston Rockets,107,No
401161254,"DAL 127, SAC 123",Sacramento Kings,Dallas Mavericks,20200115,Dallas Mavericks,127,Sacramento Kings,123,No
401161255,"ORL 119, LAL 118",Los Angeles Lakers,Orlando Magic,20200115,Orlando Magic,119,Los Angeles Lakers,118,No
401161256,"PHX 121, NY 98",New York Knicks,Phoenix Suns,20200116,Phoenix Suns,121,New York Knicks,98,No
401161257,"MIL 128, BOS 123",Milwaukee Bucks,Boston Celtics,20200116,Milwaukee Bucks,128,Boston Celtics,123,Yes
401161258,"NO 138, UTAH 132 (OT)",New Orleans Pelicans,Utah Jazz,20200116,New Orleans Pelicans,138,Utah Jazz,132,Yes
401161259,"DEN 134, GS 131 (OT)",Golden State Warriors,Denver Nuggets,20200116,Denver Nuggets,134,Golden State Warriors,131,No
401161260,"LAC 122, ORL 95",LA Clippers,Orlando Magic,20200116,LA Clippers,122,Orlando Magic,95,Yes
401161261,"IND 116, MIN 114",Indiana Pacers,Minnesota Timberwolves,20200117,Indiana Pacers,116,Minnesota Timberwolves,114,Yes
401161262,"PHI 100, CHI 89",Philadelphia 76ers,Chicago Bulls,20200117,Philadelphia 76ers,100,Chicago Bulls,89,Yes
401161263,"TOR 140, WSH 111",Toronto Raptors,Washington Wizards,20200117,Toronto Raptors,140,Washington Wizards,111,Yes
401161264,"MEM 113, CLE 109",Memphis Grizzlies,Cleveland Cavaliers,20200117,Memphis Grizzlies,113,Cleveland Cavaliers,109,Yes
401161265,"MIA 115, OKC 108",Oklahoma City Thunder,Miami Heat,20200117,Miami Heat,115,Oklahoma City Thunder,108,No
401161266,"ATL 121, SA 120",San Antonio Spurs,Atlanta Hawks,20200117,Atlanta Hawks,121,San Antonio Spurs,120,No
401161267,"DAL 120, POR 112",Dallas Mavericks,Portland Trail Blazers,20200117,Dallas Mavericks,120,Portland Trail Blazers,112,Yes
401161268,"LAC 133, NO 130",New Orleans Pelicans,LA Clippers,20200118,LA Clippers,133,New Orleans Pelicans,130,No
401161269,"MIL 117, BKN 97",Brooklyn Nets,Milwaukee Bucks,20200118,Milwaukee Bucks,117,Brooklyn Nets,97,No
401161270,"PHX 123, BOS 119",Boston Celtics,Phoenix Suns,20200118,Phoenix Suns,123,Boston Celtics,119,No
401161271,"DET 136, ATL 103",Atlanta Hawks,Detroit Pistons,20200118,Detroit Pistons,136,Atlanta Hawks,103,No
401161272,"PHI 90, NY 87",New York Knicks,Philadelphia 76ers,20200118,Philadelphia 76ers,90,New York Knicks,87,No
401161273,"CHI 118, CLE 116",Chicago Bulls,Cleveland Cavaliers,20200118,Chicago Bulls,118,Cleveland Cavaliers,116,Yes
401161274,"TOR 122, MIN 112",Minnesota Timberwolves,Toronto Raptors,20200118,Toronto Raptors,122,Minnesota Timberwolves,112,No
401161275,"LAL 124, HOU 115",Houston Rockets,Los Angeles Lakers,20200118,Los Angeles Lakers,124,Houston Rockets,115,No
401161276,"GS 109, ORL 95",Golden State Warriors,Orlando Magic,20200118,Golden State Warriors,109,Orlando Magic,95,Yes
401161277,"OKC 119, POR 106",Oklahoma City Thunder,Portland Trail Blazers,20200118,Oklahoma City Thunder,119,Portland Trail Blazers,106,Yes
401161278,"UTAH 123, SAC 101",Utah Jazz,Sacramento Kings,20200118,Utah Jazz,123,Sacramento Kings,101,Yes
401161279,"SA 107, MIA 102",San Antonio Spurs,Miami Heat,20200119,San Antonio Spurs,107,Miami Heat,102,Yes
401161280,"IND 115, DEN 107",Denver Nuggets,Indiana Pacers,20200119,Indiana Pacers,115,Denver Nuggets,107,No
401161281,"WSH 106, DET 100",Washington Wizards,Detroit Pistons,20200120,Washington Wizards,106,Detroit Pistons,100,Yes
401161282,"TOR 122, ATL 117",Atlanta Hawks,Toronto Raptors,20200120,Toronto Raptors,122,Atlanta Hawks,117,No
401161283,"PHI 117, BKN 111",Brooklyn Nets,Philadelphia 76ers,20200120,Philadelphia 76ers,117,Brooklyn Nets,111,No
401161284,"ORL 106, CHA 83",Charlotte Hornets,Orlando Magic,20200120,Orlando Magic,106,Charlotte Hornets,83,No
401161285,"NY 106, CLE 86",Cleveland Cavaliers,New York Knicks,20200120,New York Knicks,106,Cleveland Cavaliers,86,No
401161286,"MIA 118, SAC 113 (OT)",Miami Heat,Sacramento Kings,20200120,Miami Heat,118,Sacramento Kings,113,Yes
401161287,"OKC 112, HOU 107",Houston Rockets,Oklahoma City Thunder,20200120,Oklahoma City Thunder,112,Houston Rockets,107,No
401161288,"NO 126, MEM 116",Memphis Grizzlies,New Orleans Pelicans,20200120,New Orleans Pelicans,126,Memphis Grizzlies,116,No
401161289,"MIL 111, CHI 98",Milwaukee Bucks,Chicago Bulls,20200120,Milwaukee Bucks,111,Chicago Bulls,98,Yes
401161290,"BOS 139, LAL 107",Boston Celtics,Los Angeles Lakers,20200120,Boston Celtics,139,Los Angeles Lakers,107,Yes
401161291,"DEN 107, MIN 100",Minnesota Timberwolves,Denver Nuggets,20200120,Denver Nuggets,107,Minnesota Timberwolves,100,No
401161292,"SA 120, PHX 118",Phoenix Suns,San Antonio Spurs,20200120,San Antonio Spurs,120,Phoenix Suns,118,No
401161293,"UTAH 118, IND 88",Utah Jazz,Indiana Pacers,20200120,Utah Jazz,118,Indiana Pacers,88,Yes
401161294,"POR 129, GS 124 (OT)",Portland Trail Blazers,Golden State Warriors,20200120,Portland Trail Blazers,129,Golden State Warriors,124,Yes
401161295,"LAC 110, DAL 107",Dallas Mavericks,LA Clippers,20200121,LA Clippers,110,Dallas Mavericks,107,No
401161296,"DET 127, SAC 106",Detroit Pistons,Sacramento Kings,20200122,Detroit Pistons,127,Sacramento Kings,106,Yes
401161297,"OKC 120, ORL 114",Orlando Magic,Oklahoma City Thunder,20200122,Oklahoma City Thunder,120,Orlando Magic,114,No
401161302,"TOR 107, PHI 95",Toronto Raptors,Philadelphia 76ers,20200122,Toronto Raptors,107,Philadelphia 76ers,95,Yes
401161298,"ATL 102, LAC 95",Atlanta Hawks,LA Clippers,20200122,Atlanta Hawks,102,LA Clippers,95,Yes
401161299,"BOS 119, MEM 95",Boston Celtics,Memphis Grizzlies,20200122,Boston Celtics,119,Memphis Grizzlies,95,Yes
401161300,"MIA 134, WSH 129 (OT)",Miami Heat,Washington Wizards,20200122,Miami Heat,134,Washington Wizards,129,Yes
401161301,"LAL 100, NY 92",New York Knicks,Los Angeles Lakers,20200122,Los Angeles Lakers,100,New York Knicks,92,No
401161303,"CHI 117, MIN 110",Chicago Bulls,Minnesota Timberwolves,20200122,Chicago Bulls,117,Minnesota Timberwolves,110,Yes
401161304,"HOU 121, DEN 105",Houston Rockets,Denver Nuggets,20200122,Houston Rockets,121,Denver Nuggets,105,Yes
401161306,"IND 112, PHX 87",Phoenix Suns,Indiana Pacers,20200122,Indiana Pacers,112,Phoenix Suns,87,No
401161305,"SA 121, NO 117",New Orleans Pelicans,San Antonio Spurs,20200122,San Antonio Spurs,121,New Orleans Pelicans,117,No
401161307,"UTAH 129, GS 96",Golden State Warriors,Utah Jazz,20200122,Utah Jazz,129,Golden State Warriors,96,No
401161308,"WSH 124, CLE 112",Cleveland Cavaliers,Washington Wizards,20200123,Washington Wizards,124,Cleveland Cavaliers,112,No
401161309,"LAL 128, BKN 113",Brooklyn Nets,Los Angeles Lakers,20200123,Los Angeles Lakers,128,Brooklyn Nets,113,No
401161310,"DAL 133, POR 125",Portland Trail Blazers,Dallas Mavericks,20200123,Dallas Mavericks,133,Portland Trail Blazers,125,No
401161311,"MIL 116, CHA 103",Charlotte Hornets,Milwaukee Bucks,20200124,Milwaukee Bucks,116,Charlotte Hornets,103,No
401161312,"MEM 125, DET 112",Detroit Pistons,Memphis Grizzlies,20200124,Memphis Grizzlies,125,Detroit Pistons,112,No
401161313,"BOS 109, ORL 98",Orlando Magic,Boston Celtics,20200124,Boston Celtics,109,Orlando Magic,98,No
401161314,"TOR 118, NY 112",New York Knicks,Toronto Raptors,20200124,Toronto Raptors,118,New York Knicks,112,No
401161315,"LAC 122, MIA 117",Miami Heat,LA Clippers,20200124,LA Clippers,122,Miami Heat,117,No
401161316,"SAC 98, CHI 81",Chicago Bulls,Sacramento Kings,20200124,Sacramento Kings,98,Chicago Bulls,81,No
401161317,"HOU 131, MIN 124",Minnesota Timberwolves,Houston Rockets,20200124,Houston Rockets,131,Minnesota Timberwolves,124,No
401161318,"DEN 113, NO 106",New Orleans Pelicans,Denver Nuggets,20200124,Denver Nuggets,113,New Orleans Pelicans,106,No
401161319,"OKC 140, ATL 111",Oklahoma City Thunder,Atlanta Hawks,20200124,Oklahoma City Thunder,140,Atlanta Hawks,111,Yes
401161320,"PHX 103, SA 99",San Antonio Spurs,Phoenix Suns,20200124,Phoenix Suns,103,San Antonio Spurs,99,No
401161321,"IND 129, GS 118",Golden State Warriors,Indiana Pacers,20200124,Indiana Pacers,129,Golden State Warriors,118,No
401161322,"UTAH 112, DAL 107",Utah Jazz,Dallas Mavericks,20200125,Utah Jazz,112,Dallas Mavericks,107,Yes
401161323,"BKN 121, DET 111 (OT)",Detroit Pistons,Brooklyn Nets,20200125,Brooklyn Nets,121,Detroit Pistons,111,No
401161324,"CHI 118, CLE 106",Cleveland Cavaliers,Chicago Bulls,20200125,Chicago Bulls,118,Cleveland Cavaliers,106,No
401161325,"OKC 113, MIN 104",Minnesota Timberwolves,Oklahoma City Thunder,20200125,Oklahoma City Thunder,113,Minnesota Timberwolves,104,No
401161326,"PHI 108, LAL 91",Philadelphia 76ers,Los Angeles Lakers,20200125,Philadelphia 76ers,108,Los Angeles Lakers,91,Yes
401161327,"DEN 117, HOU 110",Denver Nuggets,Houston Rockets,20200126,Denver Nuggets,117,Houston Rockets,110,Yes
401161328,"TOR 110, SA 106",San Antonio Spurs,Toronto Raptors,20200126,Toronto Raptors,110,San Antonio Spurs,106,No
401161329,"ATL 152, WSH 133",Atlanta Hawks,Washington Wizards,20200126,Atlanta Hawks,152,Washington Wizards,133,Yes
401161330,"NY 110, BKN 97",New York Knicks,Brooklyn Nets,20200126,New York Knicks,110,Brooklyn Nets,97,Yes
401161331,"LAC 112, ORL 97",Orlando Magic,LA Clippers,20200126,LA Clippers,112,Orlando Magic,97,No
401161332,"MEM 114, PHX 109",Memphis Grizzlies,Phoenix Suns,20200126,Memphis Grizzlies,114,Phoenix Suns,109,Yes
401161333,"NO 123, BOS 108",New Orleans Pelicans,Boston Celtics,20200126,New Orleans Pelicans,123,Boston Celtics,108,Yes
401161334,"POR 139, IND 129",Portland Trail Blazers,Indiana Pacers,20200126,Portland Trail Blazers,139,Indiana Pacers,129,Yes
401161335,"CLE 115, DET 100",Detroit Pistons,Cleveland Cavaliers,20200127,Cleveland Cavaliers,115,Detroit Pistons,100,No
401161336,"MIA 113, ORL 92",Miami Heat,Orlando Magic,20200127,Miami Heat,113,Orlando Magic,92,Yes
401161337,"CHI 110, SA 109",Chicago Bulls,San Antonio Spurs,20200127,Chicago Bulls,110,San Antonio Spurs,109,Yes
401161338,"SAC 133, MIN 129 (OT)",Minnesota Timberwolves,Sacramento Kings,20200127,Sacramento Kings,133,Minnesota Timberwolves,129,No
401161339,"DAL 107, OKC 97",Oklahoma City Thunder,Dallas Mavericks,20200127,Dallas Mavericks,107,Oklahoma City Thunder,97,No
401161340,"HOU 126, UTAH 117",Utah Jazz,Houston Rockets,20200127,Houston Rockets,126,Utah Jazz,117,No
401161341,"CHA 97, NY 92",Charlotte Hornets,New York Knicks,20200128,,,,,
401161344,"PHI 115, GS 104",Philadelphia 76ers,Golden State Warriors,20200128,,,,,
401161342,"NO 125, CLE 111",Cleveland Cavaliers,New Orleans Pelicans,20200128,,,,,
401161345,"TOR 130, ATL 114",Toronto Raptors,Atlanta Hawks,20200128,,,,,
401161343,"BOS 109, MIA 101",Miami Heat,Boston Celtics,20200128,,,,,
401161346,"MEM 104, DEN 96",Memphis Grizzlies,Denver Nuggets,20200128,,,,,
401161347,"MIL 151, WSH 131",Milwaukee Bucks,Washington Wizards,20200128,,,,,
401161348,"PHX 133, DAL 104",Dallas Mavericks,Phoenix Suns,20200128,,,,,
401161349,Postponed,Los Angeles Lakers,LA Clippers,20200128,,,,,
401161350,"IND 115, CHI 106 (OT)",Indiana Pacers,Chicago Bulls,20200129,Indiana Pacers,115,Chicago Bulls,106,Yes
401161351,"BKN 125, DET 115",Brooklyn Nets,Detroit Pistons,20200129,Brooklyn Nets,125,Detroit Pistons,115,Yes
401161352,"MEM 127, NY 106",New York Knicks,Memphis Grizzlies,20200129,Memphis Grizzlies,127,New York Knicks,106,No
401161353,"SA 127, UTAH 120",San Antonio Spurs,Utah Jazz,20200129,San Antonio Spurs,127,Utah Jazz,120,Yes
401161354,"POR 125, HOU 112",Portland Trail Blazers,Houston Rockets,20200129,Portland Trail Blazers,125,Houston Rockets,112,Yes
401161355,"OKC 120, SAC 100",Sacramento Kings,Oklahoma City Thunder,20200129,Oklahoma City Thunder,120,Sacramento Kings,100,No
401161356,"TOR 115, CLE 109",Cleveland Cavaliers,Toronto Raptors,20200130,Toronto Raptors,115,Cleveland Cavaliers,109,No
401161357,"WSH 121, CHA 107",Washington Wizards,Charlotte Hornets,20200130,Washington Wizards,121,Charlotte Hornets,107,Yes
401161358,"ATL 127, PHI 117",Atlanta Hawks,Philadelphia 76ers,20200130,Atlanta Hawks,127,Philadelphia 76ers,117,Yes
401161359,"BOS 119, GS 104",Boston Celtics,Golden State Warriors,20200130,Boston Celtics,119,Golden State Warriors,104,Yes
401161360,"DEN 106, UTAH 100",Denver Nuggets,Utah Jazz,20200130,Denver Nuggets,106,Utah Jazz,100,Yes
401161361,"SAC 124, LAC 103",LA Clippers,Sacramento Kings,20200130,Sacramento Kings,124,LA Clippers,103,No
401161362,"TOR 105, DET 92",Detroit Pistons,Toronto Raptors,20200131,Toronto Raptors,105,Detroit Pistons,92,No
401161363,"BKN 133, CHI 118",Brooklyn Nets,Chicago Bulls,20200131,Brooklyn Nets,133,Chicago Bulls,118,Yes
401161364,"HOU 128, DAL 121",Houston Rockets,Dallas Mavericks,20200131,Houston Rockets,128,Dallas Mavericks,121,Yes
401161365,"NO 139, MEM 111",New Orleans Pelicans,Memphis Grizzlies,20200131,New Orleans Pelicans,139,Memphis Grizzlies,111,Yes
401161366,"DEN 127, MIL 115",Milwaukee Bucks,Denver Nuggets,20200131,Denver Nuggets,127,Milwaukee Bucks,115,No
401161367,"OKC 111, PHX 107",Phoenix Suns,Oklahoma City Thunder,20200131,Oklahoma City Thunder,111,Phoenix Suns,107,No
